1.032212e-09 1
1.071720e-09 1
1.007279e-09 1
1.170211e-09 1
1.078619e-09 1
9.929632e-10 1
1.023424e-09 1
1.010004e-09 1
1.063871e-09 1
8.888093e-10 1
9.103837e-10 1
7.660764e-10 1
9.235662e-10 1
1.067591e-09 1
1.057073e-09 1
9.076769e-10 1
7.676234e-10 1
9.784921e-10 1
9.423364e-10 1
1.024975e-09 1
1.039506e-09 1
9.676077e-10 1
8.581954e-10 1
9.680534e-10 1
8.322267e-10 1
9.326873e-10 1
8.787425e-10 1
1.089227e-09 1
1.068190e-09 1
1.041715e-09 1
9.988176e-10 1
9.878792e-10 1
8.784362e-10 1
1.147188e-09 1
9.127807e-10 1
9.979800e-10 1
1.077353e-09 1
9.615962e-10 1
1.072385e-09 1
1.001182e-09 1
1.014045e-09 1
1.122025e-09 1
8.596222e-10 1
8.848794e-10 1
1.047047e-09 1
9.967544e-10 1
9.754379e-10 1
8.137074e-10 1
1.064400e-09 1
9.173085e-10 1
1.016886e-09 1
9.253606e-10 1
8.289633e-10 1
1.005835e-09 1
9.362325e-10 1
8.941910e-10 1
1.032529e-09 1
9.747450e-10 1
9.659111e-10 1
1.039656e-09 1
8.906757e-10 1
8.631394e-10 1
9.744239e-10 1
1.095980e-09 1
1.073381e-09 1
1.082422e-09 1
1.094548e-09 1
8.957637e-10 1
1.094904e-09 1
9.860490e-10 1
1.023684e-09 1
9.152616e-10 1
9.492914e-10 1
1.077589e-09 1
1.097985e-09 1
1.031482e-09 1
9.590573e-10 1
1.070770e-09 1
1.011814e-09 1
1.031655e-09 1
1.003772e-09 1
9.416719e-10 1
1.037225e-09 1
1.080319e-09 1
1.066314e-09 1
9.890319e-10 1
9.472618e-10 1
8.574522e-10 1
1.057186e-09 1
1.125785e-09 1
9.578436e-10 1
9.705588e-10 1
1.017367e-09 1
1.099520e-09 1
1.096452e-09 1
1.036186e-09 1
1.047599e-09 1
9.210970e-10 1
1.056387e-09 1
1.030333e-09 1
9.095704e-10 1
8.823908e-10 1
1.077826e-09 1
9.605739e-10 1
1.012526e-09 1
9.985271e-10 1
1.031882e-09 1
9.102734e-10 1
9.947426e-10 1
1.015116e-09 1
1.077547e-09 1
9.929081e-10 1
9.948197e-10 1
1.077447e-09 1
1.040852e-09 1
1.138611e-09 1
9.734262e-10 1
1.012119e-09 1
9.525341e-10 1
9.645966e-10 1
1.173340e-09 1
1.020534e-09 1
1.061386e-09 1
1.001355e-09 1
9.090679e-10 1
9.040402e-10 1
9.935619e-10 1
1.094102e-09 1
9.615601e-10 1
1.080360e-09 1
1.128480e-09 1
1.011018e-09 1
1.096234e-09 1
1.077509e-09 1
1.010323e-09 1
1.011008e-09 1
9.101279e-10 1
9.832169e-10 1
9.589095e-10 1
9.979453e-10 1
1.023517e-09 1
1.014953e-09 1
1.006417e-09 1
1.048321e-09 1
8.984887e-10 1
8.279042e-10 1
9.551223e-10 1
9.803250e-10 1
1.058691e-09 1
1.007704e-09 1
9.371096e-10 1
9.614917e-10 1
9.456491e-10 1
1.051598e-09 1
1.038222e-09 1
9.944105e-10 1
9.770114e-10 1
1.019732e-09 1
8.840252e-10 1
1.030840e-09 1
1.059796e-09 1
1.150073e-09 1
1.152388e-09 1
1.106298e-09 1
1.140523e-09 1
1.076313e-09 1
9.284765e-10 1
1.090207e-09 1
1.030699e-09 1
9.712107e-10 1
9.925683e-10 1
1.113485e-09 1
1.014872e-09 1
9.082889e-10 1
9.663171e-10 1
7.801931e-10 1
9.871751e-10 1
1.066687e-09 1
1.129303e-09 1
1.091068e-09 1
1.041618e-09 1
9.535740e-10 1
1.099497e-09 1
1.071463e-09 1
1.132353e-09 1
1.038661e-09 1
1.051141e-09 1
1.087141e-09 1
1.013711e-09 1
1.072493e-09 1
9.415697e-10 1
9.585774e-10 1
1.138386e-09 1
1.184610e-09 1
1.045724e-09 1
1.077850e-09 1
1.098246e-09 1
9.626608e-10 1
9.367106e-10 1
9.982213e-10 1
1.085865e-09 1
1.057638e-09 1
9.449885e-10 1
1.012972e-09 1
1.047392e-09 1
1.031676e-09 1
1.052448e-09 1
9.539271e-10 1
1.003687e-09 1
1.087999e-09 1
9.735000e-10 1
9.329586e-10 1
8.694148e-10 1
1.035420e-09 1
1.039810e-09 1
1.176136e-09 1



Average 0:  1.006025e-09 216.000000
Negative elements: 0
72
9.529207e-10 1
1.021543e-09 1
9.196403e-10 1
9.077957e-10 1
9.582088e-10 1
9.679775e-10 1
1.023922e-09 1
1.162060e-09 1
9.620440e-10 1
9.492615e-10 1
8.109838e-10 1
1.077733e-09 1
9.422214e-10 1
9.617305e-10 1
9.988234e-10 1
9.966497e-10 1
9.826273e-10 1
8.885492e-10 1
8.611686e-10 1
8.493280e-10 1
1.066242e-09 1
8.147562e-10 1
9.317875e-10 1
9.806974e-10 1
1.052915e-09 1
1.015632e-09 1
9.273998e-10 1
1.002860e-09 1
9.977850e-10 1
9.681580e-10 1
1.042890e-09 1
9.228996e-10 1
1.028244e-09 1
8.950516e-10 1
8.548459e-10 1
1.068460e-09 1
7.589569e-10 1
9.548305e-10 1
8.497973e-10 1
1.035039e-09 1
9.573749e-10 1
9.790218e-10 1
9.774046e-10 1
9.773000e-10 1
1.066260e-09 1
9.042733e-10 1
9.415276e-10 1
9.949885e-10 1
8.525343e-10 1
9.195311e-10 1
9.257917e-10 1
1.038344e-09 1
9.294733e-10 1
1.028411e-09 1
9.608090e-10 1
1.011147e-09 1
9.927187e-10 1
1.026577e-09 1
8.799967e-10 1
9.848443e-10 1
9.864941e-10 1
9.183261e-10 1
1.022158e-09 1
1.055293e-09 1
9.819017e-10 1
9.880188e-10 1
8.887753e-10 1
9.914987e-10 1
9.225253e-10 1
9.860189e-10 1
9.464595e-10 1
9.832683e-10 1
9.443590e-10 1
8.666371e-10 1
9.068092e-10 1
1.059412e-09 1
1.025444e-09 1
1.087757e-09 1
1.061559e-09 1
9.873239e-10 1
9.335678e-10 1
1.001213e-09 1
9.790445e-10 1
9.656106e-10 1
9.466622e-10 1
1.050376e-09 1
1.098080e-09 1
1.132421e-09 1
1.045038e-09 1
1.019438e-09 1
9.303583e-10 1
9.527727e-10 1
1.026201e-09 1
9.503098e-10 1
9.088775e-10 1
8.726952e-10 1
9.994733e-10 1
9.978788e-10 1
9.367816e-10 1
9.962528e-10 1
9.461996e-10 1
9.069707e-10 1
1.019962e-09 1
8.980565e-10 1
9.550779e-10 1
8.743197e-10 1
9.493156e-10 1
9.019556e-10 1
9.501758e-10 1
9.282356e-10 1
1.081557e-09 1
1.017927e-09 1
1.201222e-09 1
1.074030e-09 1
8.480903e-10 1
8.674864e-10 1
7.488973e-10 1
9.812372e-10 1
9.568479e-10 1
9.110907e-10 1
1.139444e-09 1
1.104272e-09 1
1.194995e-09 1
1.183389e-09 1
1.042841e-09 1
9.474160e-10 1
1.005993e-09 1
1.054471e-09 1
1.002802e-09 1
1.079519e-09 1
1.057085e-09 1
1.007231e-09 1
1.099391e-09 1
1.065101e-09 1
1.060931e-09 1
1.146593e-09 1
1.208180e-09 1
1.093025e-09 1
1.022448e-09 1
9.364061e-10 1
9.483548e-10 1
1.013071e-09 1
8.606522e-10 1
8.374271e-10 1
9.172432e-10 1
8.805397e-10 1
7.452764e-10 1
1.110365e-09 1
1.084241e-09 1
1.083471e-09 1
1.172805e-09 1
9.791161e-10 1
9.406389e-10 1
1.142617e-09 1
1.093848e-09 1
1.131895e-09 1
1.183208e-09 1
1.111972e-09 1
1.059406e-09 1
1.037226e-09 1
1.049816e-09 1
9.599732e-10 1
9.752297e-10 1
1.143927e-09 1
1.157614e-09 1
1.092510e-09 1
1.007027e-09 1
1.034304e-09 1
1.039010e-09 1
1.094703e-09 1
1.004395e-09 1
1.081610e-09 1
1.003082e-09 1
9.396039e-10 1
1.119221e-09 1
1.122400e-09 1
1.020656e-09 1
1.138194e-09 1
1.144373e-09 1
1.237161e-09 1
9.399910e-10 1
1.205478e-09 1
1.021701e-09 1
8.980392e-10 1
9.316172e-10 1
9.599317e-10 1
9.857520e-10 1
1.097689e-09 1
1.018952e-09 1
9.119272e-10 1
1.053408e-09 1
9.484032e-10 1
