1.764489e-09 1
1.707374e-09 1
1.829864e-09 1
1.738865e-09 1
1.989441e-09 1
1.958201e-09 1
1.865270e-09 1
1.894961e-09 1
1.756267e-09 1
1.753032e-09 1
1.651023e-09 1
1.734781e-09 1
1.984562e-09 1
1.727289e-09 1
1.768086e-09 1
2.051174e-09 1
2.066583e-09 1
1.928140e-09 1
2.166713e-09 1
2.012519e-09 1
1.997053e-09 1
1.998650e-09 1
1.913763e-09 1
2.046918e-09 1
1.744693e-09 1
1.714722e-09 1
1.673603e-09 1
2.036102e-09 1
1.908037e-09 1
2.068210e-09 1
1.798783e-09 1
1.772622e-09 1
1.686639e-09 1
1.834212e-09 1
1.485130e-09 1
1.810819e-09 1
1.998317e-09 1
1.805229e-09 1
1.816256e-09 1
1.977036e-09 1
1.922669e-09 1
1.907173e-09 1
1.762942e-09 1
1.562819e-09 1
1.868490e-09 1
1.739090e-09 1
1.744436e-09 1
1.894290e-09 1
1.919827e-09 1
1.755572e-09 1
1.900875e-09 1
1.895157e-09 1
1.888209e-09 1
1.783402e-09 1
1.920897e-09 1
1.850568e-09 1
1.844829e-09 1
1.763510e-09 1
1.644988e-09 1
1.579673e-09 1
1.941649e-09 1
1.842879e-09 1
1.815153e-09 1
1.868936e-09 1
1.995284e-09 1
1.969077e-09 1
2.109016e-09 1
2.008324e-09 1
1.983759e-09 1
1.847145e-09 1
1.935961e-09 1
1.768512e-09 1
1.669642e-09 1
1.817478e-09 1
1.818744e-09 1
2.151218e-09 1
1.889120e-09 1
2.105175e-09 1
2.064470e-09 1
2.050655e-09 1
2.023252e-09 1
1.962811e-09 1
2.047546e-09 1
1.804875e-09 1
2.114680e-09 1
2.156352e-09 1
2.133387e-09 1
1.877681e-09 1
1.729240e-09 1
1.680764e-09 1
1.734597e-09 1
1.859784e-09 1
1.880508e-09 1
1.793257e-09 1
1.842478e-09 1
1.791833e-09 1
1.750377e-09 1
1.844464e-09 1
1.743779e-09 1
1.663925e-09 1
1.727073e-09 1
1.845769e-09 1
1.897978e-09 1
1.844939e-09 1
1.797682e-09 1
1.555845e-09 1
1.765969e-09 1
1.714552e-09 1
1.967258e-09 1
1.986039e-09 1
1.995862e-09 1
1.951077e-09 1
1.927767e-09 1
2.167820e-09 1
1.971446e-09 1
1.974603e-09 1
1.873625e-09 1
1.691568e-09 1
1.888889e-09 1
1.774226e-09 1
2.009385e-09 1
1.937635e-09 1
1.954634e-09 1
1.926164e-09 1
1.948004e-09 1
2.057655e-09 1
1.948693e-09 1
2.011615e-09 1
2.060062e-09 1
1.846373e-09 1
1.856211e-09 1
1.906483e-09 1
1.740106e-09 1
1.746535e-09 1
1.798110e-09 1
1.870946e-09 1
1.685193e-09 1
1.959420e-09 1
1.718070e-09 1
2.026045e-09 1
1.982363e-09 1
1.986286e-09 1
1.889254e-09 1
2.019044e-09 1
1.851941e-09 1
1.943830e-09 1
1.936984e-09 1
2.030715e-09 1
1.953859e-09 1
1.928326e-09 1
1.895055e-09 1
2.058490e-09 1
1.736494e-09 1
1.732370e-09 1
1.767700e-09 1
1.820527e-09 1
2.017152e-09 1
1.928445e-09 1
1.981097e-09 1
1.995062e-09 1
2.002634e-09 1
1.820561e-09 1



Average 0:  1.878260e-09 162.000000
Negative elements: 0
54
