l0,l1,l2,l3,l4,l5,l6,l7,vol,n_neighbours,Ds
0.6262020683230883,0.6270861896960883,0.648329304497744,0.6484502909571539,0.6525058310582843,0.6609193322074793,0.6858470919045606,0.8058784552647369,0.20096282871562007,53.0,0.4295425704634965
0.6296383000255897,0.6348238692950523,0.6400379374741656,0.6608162220778947,0.6697944907898582,0.6826555465565054,0.7734533110231038,0.9012620833166177,0.21532837650554762,53.0,0.3955976259157034
0.6231091995348942,0.6251889713910675,0.6828175333550186,0.6933402650770063,0.7142565784709198,0.7859528014825614,0.9012620833166177,0.9061998817030599,0.17497648491580295,53.0,0.37029441621320575
0.6203656782265341,0.6609602742243302,0.7088217845805851,0.776819317840035,0.8118955195261854,0.8206249730383733,0.8225256882936396,0.906081743717128,0.22701667424436217,53.0,0.3519720661659836
0.5774786769561878,0.6348238692950523,0.7176298166263152,0.7477555682848641,0.7579552595586644,0.882396419685368,0.8986848121343671,0.9061998817030599,0.23311767361492441,53.0,0.341132838472813
0.5612972356464055,0.5725256981802334,0.5733984845551177,0.5986314166396342,0.6686004602885235,0.6828175333550186,0.7504607399395687,0.9017261686922428,0.19617994896555754,53.0,0.41314552674677146
0.6415602335302862,0.6418497806650958,0.6686004602885235,0.7176298166263152,0.7219429025048052,0.7352212038213736,0.744594995967185,0.8513241451915352,0.20159143609056004,53.0,0.4024761009899607
0.6609193322074793,0.6609602742243302,0.6626763900233247,0.68686676872224,0.7644849495686199,0.7949260854791351,0.8996342794751194,0.9122830257381017,0.24437780045352686,53.0,0.3435451008371497
0.5062687443215059,0.527787404314288,0.569965208169715,0.5999568993055708,0.6484502909571539,0.6574936752506595,0.6806051127413616,0.7619782261787456,0.16167586803288153,53.0,0.45798459889264
0.6134725454030071,0.6261961168513548,0.6354269177238532,0.6403578814927346,0.6826555465565054,0.75655425124447,0.7575513358268111,0.8118955195261854,0.2156673372010058,53.0,0.40684190197789916
0.6415602335302862,0.6697944907898582,0.7134568566687548,0.7193995886861876,0.7477555682848641,0.7551926963883371,0.85602483695451,0.8903861160508201,0.22617150171485367,53.0,0.36485456355409357
0.6377850783337344,0.744594995967185,0.7470208570426483,0.7552393120850504,0.7579552595586644,0.7644849495686199,0.7937070585791671,0.8903861160508201,0.24095801697767238,53.0,0.3566992405056623
0.6508384782791958,0.7470208570426483,0.7575513358268111,0.7911117295892123,0.8206249730383733,0.8724349181630106,0.8987979252382146,0.9122830257381017,0.21584446774069677,53.0,0.3281274115578592
0.5911776362334079,0.5988626444932543,0.5999568993055708,0.6270861896960883,0.635527380619009,0.7085394207068433,0.7352212038213736,0.9017261686922428,0.19780418093737784,53.0,0.4120918839621794
0.5836062556336525,0.635527380619009,0.6470522104197924,0.676330554097336,0.7219429025048052,0.7246317350838489,0.7461320139266798,0.8556390095878414,0.2042233880312174,53.0,0.4066104652040625
0.5321994596816116,0.5911776362334079,0.6417659598563412,0.648329304497744,0.6626763900233247,0.6649410238516688,0.930283269873947,0.9428332227047844,0.1878712113506312,53.0,0.36902784071194455
0.5298531614393182,0.5876198325481572,0.5958990600982395,0.6418497806650958,0.7251094081573354,0.7619782261787456,0.8556390095878414,0.8681328525083981,0.15977581689571718,53.0,0.40558022460941756
0.5876198325481572,0.6199671266808267,0.6231091995348942,0.6574936752506595,0.6758070321828608,0.7483465978705978,0.7734533110231038,0.85602483695451,0.18279077491119647,53.0,0.41314600295412496
0.517982818488782,0.5612873222603486,0.5883213560978275,0.6068446232641431,0.6145524551042904,0.6403578814927346,0.7856513980826034,0.8724349181630106,0.1690109548143514,53.0,0.42544351362318106
0.6462487651186765,0.6649410238516688,0.7403582882015971,0.7552393120850504,0.7911117295892123,0.8502904461116748,0.8638227983813497,0.9113168810914833,0.22333887113251819,53.0,0.34229009037161817
0.5308940342090426,0.6297417034856889,0.6508384782791958,0.7018139503519076,0.7085394207068433,0.8239332928616906,0.8502904461116748,0.930283269873947,0.19173569434188636,53.0,0.3681570615511247
0.5319457337540207,0.5617588786663772,0.6153827315838687,0.6656654199922192,0.7223273182026443,0.7426018165140824,0.7461320139266798,0.8681328525083981,0.17476554163979796,53.0,0.4155030252654473
0.5260052636780675,0.5449104371188946,0.5670715596586813,0.6145524551042904,0.6402655860170781,0.7010341180378782,0.8124233486389928,0.9428332227047844,0.16209210822444242,53.0,0.3968494389890039
0.5836062556336525,0.6319896040572327,0.6523571262731046,0.6895599474185486,0.7193995886861876,0.7483465978705978,0.7677809551798307,0.8766486991381891,0.1922298060653415,53.0,0.4005732444347036
0.6199671266808267,0.6268890121329878,0.6354269177238532,0.6882214529371458,0.6895599474185486,0.7134568566687548,0.8067324296476287,0.8665202207532822,0.22573211951509892,53.0,0.3906227557225447
0.5610955322025982,0.6268890121329878,0.6357111965177766,0.7018139503519076,0.7821367321376567,0.7856513980826034,0.8987979252382146,0.9113168810914833,0.22160006683357733,53.0,0.35587302074721255
0.7246317350838489,0.734124575944346,0.7351559115959787,0.7403582882015971,0.7551926963883371,0.7637778222281909,0.8665202207532822,0.8766486991381891,0.22280574351010088,53.0,0.357467567055842
0.5261630924036782,0.5308285258355492,0.5866793210923461,0.6098272088970019,0.6523571262731046,0.676330554097336,0.8239332928616906,0.8460078624115205,0.16561139434700714,53.0,0.4272738506014511
0.5785262222033936,0.6470522104197924,0.7111440315946648,0.7223273182026443,0.7351559115959787,0.8638227983813497,0.864300815712137,0.8937556490695027,0.2116160805071459,53.0,0.3613036894073629
0.6417659598563412,0.6559710249555935,0.6656654199922192,0.6817808558092127,0.7683962327655587,0.7742546051187092,0.8124233486389928,0.8937556490695027,0.2022145197915104,53.0,0.37948059212287943
0.5321994596816116,0.5985571389828938,0.6371044832164698,0.6982330842970157,0.7010341180378782,0.7442712013093871,0.7742546051187092,0.8343678059291952,0.18782926957360413,53.0,0.41237924108525
0.5081474363100563,0.6084806131715237,0.6153827315838687,0.6454147698329212,0.6758070321828608,0.6781391298516819,0.6802970055443733,0.7677809551798307,0.17754619800216195,53.0,0.4438804255537485
0.6211436336221953,0.6402655860170781,0.6882214529371458,0.7125629446647124,0.7441510609650961,0.7683962327655587,0.7862539159497798,0.8536915307719375,0.22767893023389243,53.0,0.38334589918221235
0.6239233869308444,0.7125629446647124,0.747643026831798,0.7637778222281909,0.7821367321376567,0.8002899518388433,0.8009769935293574,0.8067324296476287,0.22549391989804718,53.0,0.37201740244805603
0.6211436336221953,0.6357111965177766,0.6371044832164698,0.6500166758655073,0.6781391298516819,0.6988111077463354,0.7464656568014766,0.750427879110405,0.1937101925768317,53.0,0.42588863143952826
0.5953317974405617,0.6386372488329302,0.6423280633482251,0.6640384048817151,0.7004250960901958,0.7318613622133106,0.8188907178194286,0.8485185560300277,0.23552838627075362,53.0,0.3931467227261053
0.5725449951623461,0.5902875025311842,0.5936180400553625,0.7203061016736145,0.7282950402801132,0.747882215350968,0.8106905092936652,0.8402589906094948,0.19589314724598333,53.0,0.4057405704283279
0.6062434113521155,0.6658007101104452,0.7043106404263825,0.7203061016736145,0.78430737653539,0.8192048120383618,0.8314555928100024,0.8391637056119298,0.19729116602515975,53.0,0.38130283357613876
0.567439439700799,0.6123370861926415,0.6146670590838261,0.6276575524119442,0.6616357198213538,0.8302178603038924,0.8314555928100024,0.8573921292229435,0.21560670533481563,53.0,0.3943978555031864
0.6256490817573082,0.6510377843380326,0.6641166024358297,0.6646918303443046,0.7043106404263825,0.7168919573996785,0.7312358897442206,0.8012864261918945,0.20972080632485596,53.0,0.4084861779401659
0.567439439700799,0.591586283548303,0.6468708708938283,0.6658007101104452,0.7464682879387414,0.8057905560647809,0.8353745836726504,0.8765631183134898,0.17858543947161723,53.0,0.3919293326415061
0.5953317974405617,0.6141618787304883,0.622908378505563,0.6827360605686842,0.7168919573996785,0.8272814257928893,0.8687130081388936,0.8729628590192707,0.21321641873112246,53.0,0.37431530701791327
0.6008399547722086,0.6027937491937782,0.6278920795954676,0.7004250960901958,0.7093811376492116,0.7408324330687833,0.8272814257928893,0.8353745836726504,0.2022691359568096,53.0,0.40305231188778434
0.5622939313928678,0.5837960274834579,0.7110400665670333,0.7445791665101253,0.8485185560300277,0.8976223208476295,0.9000150498838907,0.901091897999743,0.21845395947309737,53.0,0.33345923317733217
0.6123370861926415,0.612568003056182,0.6302429284161586,0.7110400665670333,0.7318613622133106,0.7491674813820492,0.8839525530536124,0.8869482384503902,0.20953538210455844,53.0,0.37610958829655566
0.5588009092361089,0.5658832622914977,0.5808267898621394,0.6386372488329302,0.8437739215082137,0.8573921292229435,0.8814402438377237,0.8839525530536124,0.18362814626729418,53.0,0.3679667146689392
0.5835378287382358,0.621573017772107,0.6449661546670868,0.6641166024358297,0.7282950402801132,0.7563349140351514,0.78430737653539,0.8562462875001183,0.18789127271303682,53.0,0.40441270023769954
0.5726121924248077,0.577149709867907,0.5936180400553625,0.7058067548738026,0.7563349140351514,0.8427372368090713,0.8869482384503902,0.9000150498838907,0.20610211698599,53.0,0.35602357030056364
0.5532851941492949,0.5952312403828366,0.6141618787304883,0.7312358897442206,0.7491674813820492,0.8427372368090713,0.8628160914289001,0.8788398458147398,0.20212383440793963,53.0,0.3722798607294969
0.6310084449746363,0.6468708708938283,0.668963218818372,0.6736566841660085,0.689600504084096,0.7209989710906505,0.7408324330687833,0.8473255933010015,0.2247863843285622,53.0,0.39685787466212435
0.6510377843380326,0.7093811376492116,0.7321907810239638,0.764298012182444,0.7771555615600283,0.7877816423297136,0.8687130081388936,0.8788398458147398,0.21319240344425888,53.0,0.35547355080718646
0.5448905317218111,0.5466515949664875,0.5535163173120867,0.5786162310986133,0.6170947063938299,0.6278920795954676,0.7537265070848826,0.8765631183134898,0.18277454290340336,53.0,0.4269549957634229
0.644877874261536,0.6500995910630154,0.6640384048817151,0.6734830674451354,0.7321907810239638,0.8722564460814107,0.8729628590192707,0.8976223208476295,0.2217643946623757,53.0,0.351486130576473
0.5871858286269156,0.6066526895671428,0.6210269455550483,0.6729461751706237,0.7058067548738026,0.853798563492419,0.901091897999743,0.9127562444142313,0.1956220072493437,53.0,0.3644680872718578
0.5244567373328994,0.533208667640758,0.5448905317218111,0.621573017772107,0.6302429284161586,0.6920675502118129,0.693469094393932,0.8814402438377237,0.1749364859089087,53.0,0.42949957574243103
0.5687649671771879,0.5731458504076429,0.7638759500926602,0.764298012182444,0.8105975906368424,0.8435414773378884,0.8473255933010015,0.8628160914289001,0.20862372801394932,53.0,0.3689791995322581
0.5888160784863694,0.6087177231575586,0.6226854830484947,0.6256490817573082,0.7209989710906505,0.8224978899365265,0.8391637056119298,0.8562462875001183,0.20442536200376216,53.0,0.3957193989389743
0.5888160784863694,0.6210269455550483,0.6646918303443046,0.6890394705717473,0.7771555615600283,0.7824091668457269,0.791932080605648,0.8722564460814107,0.22112035750535294,53.0,0.3843914464417935
0.6214768179400001,0.6729461751706237,0.6734830674451354,0.6890394705717473,0.708706656091872,0.7445791665101253,0.7877816423297136,0.8188907178194286,0.2430234438854172,53.0,0.3899092610476479
0.5542948411648273,0.5786162310986133,0.689600504084096,0.7045745338771087,0.708706656091872,0.8362713162373298,0.8475755136480534,0.9165192233050325,0.2022630965178658,53.0,0.36845020119206007
0.5576689962449503,0.581101541735102,0.6074854057001287,0.6375929108032827,0.6597236477407843,0.8313421107496787,0.853798563492419,0.8817706652465365,0.21812606213731273,53.0,0.38518807331469984
0.5241787453811065,0.5433938861705845,0.5963490905421648,0.6214768179400001,0.6920675502118129,0.7256186768088408,0.8362713162373298,0.9161709828972039,0.17617465899208276,53.0,0.3991052332228807
0.5608323718089133,0.5733821902474744,0.5782405698441473,0.6087177231575586,0.693469094393932,0.705060197751142,0.7600923309602122,0.7918152406434348,0.1794948863246235,53.0,0.4305496809866823
0.5438796772395664,0.5687649671771879,0.6078241827313562,0.6637578020519959,0.7256186768088408,0.7290712996929223,0.8313421107496787,0.8924260761348558,0.20850408491857617,53.0,0.3963639115772249
0.5441786998691884,0.551537843103505,0.5996078495909911,0.6226854830484947,0.6449661546670868,0.705060197751142,0.7060204383686888,0.848247726528102,0.1989535531619473,53.0,0.4268261476594703
0.5890835580481937,0.5952312403828366,0.6163623418010552,0.6671142686492603,0.7290712996929223,0.8105975906368424,0.8277225442020943,0.848247726528102,0.21234130216989794,53.0,0.3871679394019919
0.5666386324673809,0.6163623418010552,0.6184526317216102,0.6637578020519959,0.6648060558487955,0.7600923309602122,0.8435414773378884,0.8980414753458739,0.21419014658750996,53.0,0.38328528478906454
0.5796889800321051,0.668963218818372,0.6925946005784314,0.6978674229940434,0.7011521789855607,0.7045745338771087,0.7603805370711334,0.8224978899365265,0.20640232196990574,53.0,0.4038989405328159
0.5890835580481937,0.5996078495909911,0.6527845801568862,0.6682070296051682,0.6978674229940434,0.791932080605648,0.895889585895195,0.9271167112972005,0.2020603586911504,53.0,0.3642805296041719
0.5799822821497049,0.6375929108032827,0.6488777909975955,0.6874394332085094,0.6925946005784314,0.7824091668457269,0.895889585895195,0.9127562444142313,0.18662006465353503,53.0,0.37323894233959354
0.563149416229944,0.5952674383264869,0.5963490905421648,0.6874394332085094,0.695768363911381,0.7256744919047706,0.7603940419777472,0.7624532514326076,0.2065998373042698,53.0,0.4215352118427827
0.5871858286269156,0.5983333853091896,0.6137776424051651,0.6488777909975955,0.7167498621850001,0.7303391170904923,0.7624532514326076,0.8817706652465365,0.2210921470775423,53.0,0.3985289542954351
0.5870271350135435,0.6169461785129626,0.6597236477407843,0.7060204383686888,0.8277225442020943,0.8448018860556051,0.8924260761348558,0.8938551149344343,0.1749286847592444,53.0,0.36619114153633003
0.5558918353004856,0.560640936381322,0.591586283548303,0.6261959665202274,0.6527845801568862,0.7011521789855607,0.7261898320712777,0.7353259864026879,0.19157555143675228,53.0,0.4394203355098026
0.5422131749702034,0.6508381107834622,0.6671142686492603,0.6682070296051682,0.6841979710755917,0.7055289457181875,0.7788352089819021,0.899567246469653,0.20318297562473636,53.0,0.4007838641442269
0.6736566841660085,0.6841979710755917,0.7008813131005117,0.7603805370711334,0.7638759500926602,0.8230896030570903,0.8980414753458739,0.9165192233050325,0.20205643627018965,53.0,0.3522738455689052
