l0_inv,l1_inv,l2_inv,l3_inv,l4_inv,l5_inv,l6_inv,l7_inv,l0,l1,l2,l3,l4,l5,l6,l7,bo0,bo1,bo2,bo3,bo4,bo5,bo6,bo7,vol,n_neighbours,Ds
0.29440920550833677,0.29097048294527383,0.2897929113468222,0.28720247227427376,0.2845271556550379,0.274835998625683,0.2699042245539584,0.2593540864351967,3.396632922103664,3.436774719819541,3.4507400313985137,3.4818641778439012,3.5146030181119334,3.6385335436423856,3.7050179620292796,3.855732576821627,3.544907701811024,8.479022627425964e-18,0.035187347070781846,3.5282135006166194e-17,0.2545315881688046,6.720158767848944e-17,0.08310403268603153,7.587916945203915e-17,0.20105657467382726,53.0,0.4387037795019185
0.3175617763250022,0.31128310106612217,0.2873099324396643,0.2855743689539983,0.27757277934248104,0.2740395025399503,0.2610789946975926,0.25838897554677637,3.14899359605726,3.212509759042724,3.480561884890639,3.5017148200757644,3.6026587418579603,3.649108944993129,3.830258352106413,3.8701341567839807,3.544907701811024,8.507733970243988e-18,0.035187347070781846,3.6988938732834514e-17,0.2545315881688046,6.704199383711789e-17,0.08310403268603156,7.43621323072971e-17,0.1975273767083968,53.0,0.3884643799072844
0.32084626784388265,0.31880270250670373,0.31253885736133286,0.3096891764293557,0.308565541087981,0.2982550722161246,0.27861495221063315,0.2608794127744874,3.116757463691552,3.136736270229617,3.1996021500900245,3.229044074222315,3.2408025746299094,3.352834848942217,3.5891828204682965,3.8331886344149066,3.544907701811024,7.064418070105742e-18,0.035187347070781846,3.536766973152669e-17,0.2545315881688046,6.59330464726735e-17,0.08310403268603153,7.653002453952424e-17,0.1915563664773054,53.0,0.400496847169266
0.29340896440935454,0.2922560890153704,0.29083189536431814,0.2897929113468222,0.2892442810098332,0.2647533129403325,0.2607249476859702,0.25446450009133026,3.4082121587970056,3.4216566825658425,3.438412416036157,3.4507400313985137,3.4572852970807877,3.777100988441154,3.835459586339427,3.929821250669891,3.544907701811024,7.501361666891227e-18,0.035187347070781846,3.6009337088701933e-17,0.2545315881688046,6.844226360696048e-17,0.08310403268603156,7.673438056338006e-17,0.22631616521671777,53.0,0.35768362913512036
0.3197635397929453,0.31750589319519623,0.3120815706672561,0.2973329334751461,0.29192532617771,0.27197486141407345,0.2717153095883713,0.2687996795479335,3.127310889313786,3.1495478396844123,3.204290461182689,3.3632332224764783,3.4255335537117753,3.676810403728933,3.680322619711515,3.7202425303549362,3.544907701811024,1.0889967597862498e-17,0.035187347070781846,3.6210400366834184e-17,0.2545315881688046,6.682992949731331e-17,0.08310403268603153,7.648652121025069e-17,0.231429869262128,53.0,0.35384015958442994
0.3125293313992794,0.3096891764293557,0.3096707762601773,0.3038271164070395,0.29808285030932863,0.2637906714789017,0.2608004047747236,0.2568970319737754,3.199699674660059,3.229044074222315,3.2292359391375896,3.2913454593048646,3.3547720003424315,3.7908846222410153,3.834349877116903,3.8926101727095164,3.544907701811024,7.014087401956015e-18,0.035187347070781846,3.474037395185161e-17,0.2545315881688046,6.561806363858485e-17,0.08310403268603156,7.540593442002183e-17,0.20172166026984598,53.0,0.3879582395200579
0.3101696470923032,0.30968338754315616,0.30357070496354116,0.30216913286734365,0.29021268002630957,0.2809436435249722,0.26237542925939383,0.2558712016230412,3.224042098814429,3.229104434478728,3.29412549909946,3.309404870414125,3.4457488208624922,3.559432729828298,3.8113324971880806,3.9082162965460894,3.544907701811024,4.725905662326478e-18,0.035187347070781846,3.7097502844032867e-17,0.2545315881688046,6.590722391614362e-17,0.08310403268603156,7.523764373598726e-17,0.2190765979807531,53.0,0.3716420149941963
0.3020478879477312,0.30105531443553374,0.2992092645685237,0.2855743689539983,0.2846689233997282,0.2827007944713352,0.2708819618020768,0.25806052678659486,3.3107332972745307,3.3216487205182164,3.3421425016436412,3.5017148200757644,3.5128527134513154,3.537308771523089,3.691644852788914,3.8750599033960653,3.544907701811024,8.82162158634357e-18,0.035187347070781846,3.395003626295156e-17,0.2545315881688046,6.334938686727586e-17,0.08310403268603156,7.507278299851252e-17,0.21432633945945562,53.0,0.36235331844426055
0.3147746312070453,0.3129197360320122,0.3090462623960027,0.28760433343701386,0.2866365589734163,0.26322984676363875,0.2620634169139883,0.2543983408167369,3.176876091206482,3.1957076683002774,3.2357615078309205,3.4769990703877998,3.488738504193192,3.7989612967329167,3.81587026444141,3.9308432468133843,3.544907701811024,6.103675923109331e-18,0.035187347070781846,3.468676862155092e-17,0.2545315881688046,6.621516551617827e-17,0.08310403268603153,7.57798277724885e-17,0.20929488253095638,53.0,0.40098666044722714
0.2910836329506594,0.2909001206403937,0.2847756435352101,0.2839226775244039,0.2814532472365958,0.2739014479664391,0.2525902483636865,0.23870163604745545,3.4354387770387165,3.4376059996076274,3.5115362661847813,3.5220856914962257,3.552987964496206,3.650948205730293,3.958981023527765,4.189330314439879,3.544907701811024,7.969864280099963e-18,0.03518734707078184,3.466203430684891e-17,0.2545315881688046,6.551357974643994e-17,0.08310403268603156,7.629291696611e-17,0.17454078745912577,53.0,0.38127126783155907
0.31153356581146135,0.3085303313282303,0.3076931383064857,0.3022700530196301,0.30216913286734365,0.2914209932909825,0.28294153807854144,0.2623918324113335,3.209926986182912,3.2411724179434045,3.2499912266614284,3.3082999457278612,3.309404870414125,3.4314617787384476,3.534299017355349,3.811094235709171,3.544907701811024,9.79309071590886e-18,0.035187347070781846,3.426409677670032e-17,0.2545315881688046,6.483243132886957e-17,0.08310403268603156,7.672970303633358e-17,0.21514646658846934,53.0,0.38657206794342786
0.3137310513787309,0.3068542511345203,0.30197911961230983,0.30159754141098527,0.28818380865949383,0.2689734269808955,0.26288101724801854,0.24213991530597972,3.1874434985168767,3.2588761482128366,3.311487235554005,3.3156768961763707,3.4700075783284516,3.717839383706211,3.8040023219194135,4.129843684534008,3.544907701811024,1.1176862559791819e-17,0.03518734707078184,3.764301700940841e-17,0.2545315881688046,6.577646609594148e-17,0.08310403268603153,7.654691856164197e-17,0.2115628171377823,53.0,0.4092349119592271
0.3165985668262965,0.3083815844789226,0.29368710877938464,0.29115295561878574,0.2876026600392702,0.26562906601560676,0.26312496693669485,0.2414891514855942,3.1585739948995264,3.2427357868652122,3.4049843187063136,3.4346208091025754,3.477019301085243,3.7646482555536522,3.8004755369359904,4.140972767713145,3.544907701811024,5.622979139793516e-18,0.03518734707078184,3.790988333563444e-17,0.2545315881688046,6.588086978069816e-17,0.08310403268603153,7.563961098489664e-17,0.22188837829969107,53.0,0.34760687744464264
0.3096894043470678,0.29974982211836537,0.2992092645685237,0.29127978997927606,0.2908887866128136,0.2780258342205727,0.269252619410277,0.2408147416820314,3.2290416977886123,3.3361154076185557,3.3421425016436412,3.4331252438459527,3.4377399405603293,3.5967880567769352,3.713984295455405,4.152569701569129,3.544907701811024,5.592442010412519e-18,0.03518734707078184,3.590248115371946e-17,0.2545315881688046,6.405123477687374e-17,0.08310403268603156,7.577197317788366e-17,0.2189482135426323,53.0,0.37066510962315163
0.29685779871097323,0.2963774270385413,0.29591727029419646,0.2825064015186888,0.2787587730185464,0.2729067207772297,0.2719329332527424,0.2700114227414311,3.3686162342449366,3.374076123111625,3.379322872929367,3.5397427974170936,3.587331043150588,3.664255673704303,3.677377315202093,3.703547019777834,3.544907701811024,9.613180572107572e-18,0.035187347070781846,3.6267152265785826e-17,0.2545315881688046,6.364189221063483e-17,0.08310403268603153,7.514333759217141e-17,0.20690453066617204,53.0,0.39146237731651634
0.3083815844789226,0.30628266485226296,0.3052991717162613,0.2929261467795071,0.27757277934248104,0.26640807453852244,0.2570090103768835,0.245488940100542,3.2427357868652122,3.2649578796186693,3.2754756404297725,3.4138297690193053,3.6026587418579603,3.7536399815667023,3.8909141688596,4.0735032689881745,3.544907701811024,1.391697515174736e-17,0.035187347070781846,3.5894554515776064e-17,0.2545315881688046,6.421812637290728e-17,0.08310403268603156,7.56415258347619e-17,0.23091838861612698,53.0,0.3750349243587845
0.3043835714157057,0.29642787755630345,0.2899772203024601,0.2860351504712648,0.27390052019911737,0.2725473115575115,0.2610789946975926,0.2369143222758578,3.2853284273817467,3.3735018725088035,3.448546747765056,3.4960738159363403,3.6509605723750735,3.6690877421808117,3.830258352106413,4.220935190383392,3.544907701811024,6.544549539105891e-18,0.035187347070781846,3.610150578465152e-17,0.2545315881688046,6.417173061240406e-17,0.08310403268603153,7.547211763519646e-17,0.21474782093902411,53.0,0.3813127659009419
0.3004182057923128,0.2965035261002411,0.2928324071131368,0.2892442810098332,0.2883252503652763,0.2784325808131726,0.27663070878740526,0.26763695398065807,3.3286930709230282,3.372641172779587,3.4149225827100707,3.4572852970807877,3.468305320928744,3.591533710169489,3.614927657104456,3.736404801828186,3.544907701811024,1.2050948091483978e-17,0.03518734707078184,3.6188979659950094e-17,0.2545315881688046,6.426223975271148e-17,0.08310403268603153,7.630482861788852e-17,0.18445264078805973,53.0,0.40420031175800586
0.29591727029419646,0.2906795414451636,0.28854211694197124,0.28496928071616,0.2787110502747228,0.2721943539448594,0.26595200418737824,0.26361217611024024,3.379322872929367,3.4402145917401925,3.4656985628240546,3.5091501704565733,3.587945289626334,3.673845491308677,3.760076947175188,3.7934514814740914,3.544907701811024,8.469535835263683e-18,0.035187347070781846,3.709387243998643e-17,0.2545315881688046,6.438489925874109e-17,0.08310403268603153,7.71644035281002e-17,0.2272148087946577,53.0,0.390103281529418
0.30657627455051967,0.30265975240081416,0.2962236450140848,0.2862370175232553,0.2722122959944281,0.2715609945114202,0.2650360084024215,0.2593572621213686,3.2618310124164984,3.304040236825721,3.3758277464732838,3.4936082294763118,3.673603340902973,3.682413970383166,3.773072217725354,3.8556853655096064,3.544907701811024,8.746583810592632e-18,0.035187347070781846,3.59284605856742e-17,0.2545315881688046,6.392914986955183e-17,0.08310403268603156,7.680282424310747e-17,0.18716541505356626,53.0,0.410346720070577
0.30867421385276494,0.2952544362768391,0.29232161682486457,0.2780301809538848,0.2728047153825879,0.266099961739536,0.2647533129403325,0.2393047029353317,3.239661608005234,3.3869093132350807,3.42088967234715,3.5967318244700346,3.6656257887536,3.757986259986088,3.777100988441154,4.178772868789938,3.544907701811024,6.738477112546329e-18,0.035187347070781846,3.7189790313450554e-17,0.2545315881688046,6.52264627254867e-17,0.08310403268603156,7.635224268634093e-17,0.1965442596880855,53.0,0.3867975181105338
0.2977883904126108,0.2963656811476758,0.28338540498706244,0.2827007944713352,0.27440118727863605,0.2728597249851249,0.2719026985486617,0.251294755822302,3.3580892747847426,3.3742098482101603,3.528763240455709,3.537308771523089,3.644299100588683,3.6648867840591555,3.6777862277120157,3.9793906431821036,3.544907701811024,7.082312267620193e-18,0.035187347070781846,3.7437912316330265e-17,0.2545315881688046,6.446686815508823e-17,0.08310403268603156,7.65811086043843e-17,0.20722855748364763,53.0,0.37925003973412796
0.3105484900599039,0.3078825160515981,0.3025209393712381,0.2912603221924175,0.2911679435446271,0.2889942265657095,0.27390052019911737,0.24191594029081123,3.2201090393551834,3.2479921654024997,3.3055563098488587,3.4333547133116284,3.43444401133647,3.4602767393784832,3.6509605723750735,4.133667251516718,3.544907701811024,7.140231856009193e-18,0.035187347070781846,3.6582771434461855e-17,0.2545315881688046,6.477059969260257e-17,0.08310403268603156,7.67070988019056e-17,0.2099553467676367,53.0,0.3957046365110135
0.3133237923202368,0.30842447408712986,0.3036481767423984,0.2952544362768391,0.29097048294527383,0.2864410826752963,0.2609309151178842,0.25838897554677637,3.1915865456458423,3.242284850966464,3.29328504695207,3.3869093132350807,3.436774719819541,3.491119327787137,3.8324320425895757,3.8701341567839807,3.544907701811024,7.849191056075277e-18,0.035187347070781846,3.694715596062644e-17,0.2545315881688046,6.468540454360032e-17,0.08310403268603156,7.524198593611008e-17,0.20692403578919968,53.0,0.3757367179387077
0.30189778635230324,0.2951885493382095,0.29489612657951186,0.2876395610439064,0.2836048948800005,0.2739014479664391,0.2727067687706355,0.2527380698630409,3.3123793721131762,3.387665281197136,3.3910245332787485,3.4765732375991076,3.5260322302375,3.650948205730293,3.6669423516988915,3.9566654938130266,3.544907701811024,7.709593455038058e-18,0.035187347070781846,3.6841397312808126e-17,0.2545315881688046,6.507969877489483e-17,0.08310403268603156,7.617510378264444e-17,0.2252009246177535,53.0,0.3775046037240378
0.310987836853237,0.3068542511345203,0.3023181015175215,0.2922560890153704,0.292084048811031,0.27861495221063315,0.27302800769363356,0.24980589587165664,3.2155598434929313,3.2588761482128366,3.307774145776855,3.4216566825658425,3.42367206997657,3.5891828204682965,3.6626279056400186,4.003108079217523,3.544907701811024,8.857618034561232e-18,0.035187347070781846,3.6459602502689396e-17,0.2545315881688046,6.465585046230225e-17,0.08310403268603156,7.672225064882977e-17,0.16764219417567297,53.0,0.4292359609574172
0.31249594032667893,0.31086652836207546,0.3044460063364659,0.28720247227427376,0.28317741299374444,0.2781006901818475,0.26237542925939383,0.255824758158947,3.2000415715948622,3.216814641540534,3.2846546815753785,3.4818641778439012,3.5313550944195207,3.5958199145284717,3.8113324971880806,3.9089258099823474,3.544907701811024,8.101390407809835e-18,0.035187347070781846,3.6442736249238996e-17,0.2545315881688046,6.437232104358011e-17,0.08310403268603153,7.591250300573273e-17,0.18934129127215582,53.0,0.4202559148022189
0.30845979617878677,0.2910836329506594,0.2860351504712648,0.2829793513681051,0.27414494046717663,0.26936048375515187,0.2611387234990309,0.2595568108940119,3.241913573139978,3.4354387770387165,3.4960738159363403,3.5338267444792475,3.647705473957963,3.7124970450713843,3.829382278510338,3.8527210923713446,3.544907701811024,7.902153805622051e-18,0.03518734707078184,3.625893559188826e-17,0.2545315881688046,6.413119470335262e-17,0.08310403268603156,7.629854256753457e-17,0.21891824584203362,53.0,0.38351311599293847
0.3038271164070395,0.3034352376548985,0.297419220101865,0.2866365589734163,0.2845271556550379,0.28294153807854144,0.2786356835085817,0.2525902483636865,3.2913454593048646,3.295596146737958,3.3622574884619216,3.488738504193192,3.5146030181119334,3.534299017355349,3.58891577492156,3.958981023527765,3.544907701811024,8.016621754388685e-18,0.03518734707078184,3.6802754039365574e-17,0.2545315881688046,6.337102262291161e-17,0.08310403268603153,7.557366980105492e-17,0.19537793464426062,53.0,0.4087504049917772
0.29866333198027784,0.29232161682486457,0.2912603221924175,0.2909001206403937,0.28496928071616,0.2809436435249722,0.2620634169139883,0.2593540864351967,3.348251669763179,3.42088967234715,3.4333547133116284,3.4376059996076274,3.5091501704565733,3.559432729828298,3.81587026444141,3.855732576821627,3.544907701811024,7.122534768053718e-18,0.03518734707078184,3.647152487875315e-17,0.2545315881688046,6.388209833391517e-17,0.08310403268603156,7.648092820566598e-17,0.20451698244334687,53.0,0.40161790730919955
0.31253885736133286,0.30279760119146115,0.297522261226452,0.29351064172729574,0.2926011453938137,0.2715609945114202,0.26322984676363875,0.23870163604745545,3.1996021500900245,3.302536070514286,3.3610930351153585,3.4070314933559107,3.417621618172731,3.682413970383166,3.7989612967329167,4.189330314439879,3.544907701811024,7.641169286823307e-18,0.035187347070781846,3.77583709260036e-17,0.2545315881688046,6.435493010380322e-17,0.08310403268603153,7.609563241682767e-17,0.16694052681667537,53.0,0.3912331174905818
0.29808285030932863,0.29115295561878574,0.29083189536431814,0.28965864540979475,0.2886441362883903,0.2740395025399503,0.26672245597211497,0.2408147416820314,3.3547720003424315,3.4346208091025754,3.438412416036157,3.452339558466309,3.4644736347627703,3.649108944993129,3.749215626990728,4.152569701569129,3.544907701811024,7.828329089230336e-18,0.035187347070781846,3.640881654179456e-17,0.2545315881688046,6.503524477499562e-17,0.08310403268603156,7.612619056007574e-17,0.20731261522265426,53.0,0.40453107177987346
0.29978177222163993,0.29340896440935454,0.29127978997927606,0.28760433343701386,0.2876026600392702,0.27197486141407345,0.2608794127744874,0.24213991530597972,3.33575985153848,3.4082121587970056,3.4331252438459527,3.4769990703877998,3.477019301085243,3.676810403728933,3.8331886344149066,4.129843684534008,3.544907701811024,7.50996313119561e-18,0.035187347070781846,3.7867136964028004e-17,0.2545315881688046,6.426395876428348e-17,0.08310403268603156,7.619676633776863e-17,0.15238727689897455,53.0,0.4160161727037335
0.29685779871097323,0.2814532472365958,0.2789570761957614,0.2780258342205727,0.2756161016440709,0.26803113042224475,0.2607249476859702,0.2414891514855942,3.3686162342449366,3.552987964496206,3.5847809047806276,3.5967880567769352,3.6282350488049295,3.73090990745979,3.835459586339427,4.140972767713145,3.544907701811024,8.257190026142352e-18,0.035187347070781846,3.719565892941601e-17,0.2545315881688046,6.475259810324427e-17,0.08310403268603156,7.615389096718113e-17,0.20927822307906527,53.0,0.3853878082847128
0.29974982211836537,0.29866333198027784,0.2973329334751461,0.29642787755630345,0.2729067207772297,0.26312496693669485,0.2608004047747236,0.2558312567503656,3.3361154076185557,3.348251669763179,3.3632332224764783,3.3735018725088035,3.664255673704303,3.8004755369359904,3.834349877116903,3.908826515970945,3.544907701811024,7.201964021485887e-18,0.035187347070781846,3.7049669139568805e-17,0.2545315881688046,6.479577844715452e-17,0.08310403268603156,7.621298230566364e-17,0.19720843955712047,53.0,0.3476989895527481
0.31263272096001227,0.3031422045906318,0.29978177222163993,0.29440920550833677,0.2928324071131368,0.27671495235718746,0.27109581501826807,0.2637906714789017,3.1986415143279463,3.298781841843555,3.33575985153848,3.396632922103664,3.4149225827100707,3.6138271223926717,3.6887327085171493,3.7908846222410153,3.544907701811024,8.496111523095418e-18,0.035187347070781846,3.7141092865091796e-17,0.2545315881688046,6.417728208882521e-17,0.08310403268603156,7.597984467797249e-17,0.2077880456396707,53.0,0.42759726342414944
0.2982550722161246,0.28965864540979475,0.28660070237921925,0.2847756435352101,0.274835998625683,0.2708819618020768,0.26487233692566764,0.2543983408167369,3.352834848942217,3.452339558466309,3.4891749800279195,3.5115362661847813,3.6385335436423856,3.691644852788914,3.775403696765188,3.9308432468133843,3.544907701811024,7.921331094758926e-18,0.03518734707078184,3.7225706557000345e-17,0.2545315881688046,6.456960533825366e-17,0.08310403268603156,7.61004231243938e-17,0.1833237699235621,53.0,0.3960535604419389
0.3090462623960027,0.3044460063364659,0.30197911961230983,0.29305900060542117,0.2899772203024601,0.2889942265657095,0.2650360084024215,0.2623918324113335,3.2357615078309205,3.2846546815753785,3.311487235554005,3.4122821613877483,3.448546747765056,3.4602767393784832,3.773072217725354,3.811094235709171,3.544907701811024,7.499474023697152e-18,0.035187347070781846,3.724011364378541e-17,0.2545315881688046,6.41638237351258e-17,0.08310403268603156,7.625780401519278e-17,0.16342626973941082,53.0,0.4324601568595965
0.3096894043470678,0.30968338754315616,0.2950134996231936,0.28338540498706244,0.2727067687706355,0.26936048375515187,0.26288101724801854,0.24191594029081123,3.2290416977886123,3.229104434478728,3.3896753920659606,3.528763240455709,3.6669423516988915,3.7124970450713843,3.8040023219194135,4.133667251516718,3.544907701811024,7.391313379445382e-18,0.035187347070781846,3.752628425442984e-17,0.2545315881688046,6.421669407396301e-17,0.08310403268603156,7.624002313142809e-17,0.17395148480088568,53.0,0.41193337494306137
0.3036481767423984,0.3025209393712381,0.2926011453938137,0.2787587730185464,0.27663070878740526,0.2728597249851249,0.269252619410277,0.2527380698630409,3.29328504695207,3.3055563098488587,3.417621618172731,3.587331043150588,3.614927657104456,3.6648867840591555,3.713984295455405,3.9566654938130266,3.544907701811024,7.542024390877774e-18,0.035187347070781846,3.801689524888354e-17,0.2545315881688046,6.392574627546262e-17,0.08310403268603156,7.636865369296966e-17,0.18743681392786798,53.0,0.39203056071895126
0.30189778635230324,0.2991483868057852,0.29368710877938464,0.2846689233997282,0.2717153095883713,0.2689734269808955,0.2609309151178842,0.25446450009133026,3.3123793721131762,3.342822639552543,3.4049843187063136,3.5128527134513154,3.680322619711515,3.717839383706211,3.8324320425895757,3.929821250669891,3.544907701811024,7.570663052783477e-18,0.035187347070781846,3.776636860420729e-17,0.2545315881688046,6.416412409104545e-17,0.08310403268603156,7.649163102666688e-17,0.19713006617766532,53.0,0.42367658025255817
0.31804455947296495,0.31136094334173453,0.3112916399381086,0.2963656811476758,0.2825064015186888,0.2784325808131726,0.2725473115575115,0.2568970319737754,3.1442135078716977,3.2117066105572816,3.2124216384314765,3.3742098482101603,3.5397427974170936,3.591533710169489,3.6690877421808117,3.8926101727095164,3.544907701811024,7.53762039101447e-18,0.035187347070781846,3.73948308685646e-17,0.2545315881688046,6.379857517850653e-17,0.08310403268603156,7.628946744590211e-17,0.17946767686885018,53.0,0.3646320386607309
0.30357130869054233,0.30159754141098527,0.2993386152739945,0.2883252503652763,0.2687996795479335,0.25806052678659486,0.2570090103768835,0.2558712016230412,3.2941189479121373,3.3156768961763707,3.34069828940936,3.468305320928744,3.7202425303549362,3.8750599033960653,3.8909141688596,3.9082162965460894,3.544907701811024,7.542024390877774e-18,0.035187347070781846,3.7851956628708665e-17,0.2545315881688046,6.393054171136071e-17,0.08310403268603156,7.619030756398508e-17,0.16462598869013878,53.0,0.38239157964565135
0.3087549028831396,0.30628266485226296,0.30105531443553374,0.3004182057923128,0.2962236450140848,0.2950134996231936,0.2719329332527424,0.2369143222758578,3.2388149650808598,3.2649578796186693,3.3216487205182164,3.3286930709230282,3.3758277464732838,3.3896753920659606,3.677377315202093,4.220935190383392,3.544907701811024,7.875438761150815e-18,0.035187347070781846,3.762807113219939e-17,0.2545315881688046,6.399227687694533e-17,0.08310403268603156,7.632788486555441e-17,0.18489938996159686,53.0,0.3640859648854262
0.2952589789258196,0.29399738693314886,0.2862443318532086,0.28613800217527574,0.28183626393177924,0.279999644434744,0.27034592955810816,0.23115201773477206,3.386857204607615,3.4013907757193325,3.4935189581773747,3.494817159544727,3.548159438566991,3.5714331067054528,3.6989645142227303,4.326157347877524,3.544907701811024,1.5103598319898842e-17,0.035826705744901974,1.3211576809201638e-17,0.23732918637114078,5.793202582892729e-17,0.06896097009657945,6.317995189776658e-17,0.17238752199664134,53.0,0.42017359895967266
0.2894969209858773,0.28866529672938745,0.2861835418479863,0.28436889909580076,0.2775317756346682,0.27722456357499387,0.27297552279639076,0.27041862544483103,3.4542681718151456,3.4642196735462156,3.4942610380130654,3.5165589597866362,3.6031910137611067,3.6071839634422704,3.663332117678142,3.6979701318835865,3.544907701811024,1.7153701603060237e-17,0.035826705744901974,1.416075109577907e-17,0.23732918637114075,5.917675396347642e-17,0.06896097009657945,6.266095239237067e-17,0.16939453897890333,53.0,0.4213433683089146
